date,open,high,low,close,vwap,vol
1739030400,1.0266,1.0281,1.0266,1.0281,1.0274,107.85981
1739044800,1.0280,1.0280,1.0151,1.0151,1.0237,15.00000
1739059200,1.0336,1.0350,1.0336,1.0350,1.0343,95.00000
1739073600,1.0169,1.0288,1.0169,1.0288,1.0241,73.68360
1739088000,1.0302,1.0315,1.0037,1.0037,1.0222,250.00000
1739102400,1.0037,1.0037,1.0037,1.0037,0.0000,0.00000
1739116800,1.0158,1.0158,1.0158,1.0158,1.0158,20.00000
1739131200,1.0143,1.0266,1.0138,1.0266,1.0173,335.00000
1739145600,1.0152,1.0301,1.0079,1.0280,1.0205,551.88354
1739160000,1.0280,1.0280,1.0280,1.0280,0.0000,0.00000
1739174400,1.0170,1.0255,1.0170,1.0205,1.0212,450.00000
1739188800,1.0160,1.0264,1.0160,1.0262,1.0226,2680.68092
1739203200,1.0258,1.0258,1.0250,1.0250,1.0252,138.34459
1739217600,1.0014,1.0339,1.0014,1.0335,1.0223,514.71083
1739232000,1.0335,1.0335,1.0335,1.0335,0.0000,0.00000
1739246400,1.0335,1.0335,1.0335,1.0335,0.0000,0.00000
1739260800,1.0271,1.0271,1.0260,1.0267,1.0264,2153.37184
1739275200,1.0265,1.0346,1.0265,1.0280,1.0270,10406.68562
1739289600,1.0296,1.0360,1.0295,1.0341,1.0299,10905.73457
1739304000,1.0337,1.0337,1.0258,1.0328,1.0290,5287.22705
1739318400,1.0320,1.0320,1.0320,1.0320,1.0320,15.00000
1739332800,1.0320,1.0320,1.0320,1.0320,1.0320,39.03760
1739347200,1.0387,1.0394,1.0275,1.0394,1.0310,194.02714
1739361600,1.0363,1.0363,1.0221,1.0221,1.0224,1979.61570
1739376000,1.0279,1.0282,1.0279,1.0282,1.0279,211.94630
1739390400,1.0360,1.0360,1.0360,1.0360,1.0360,15.83503
1739404800,1.0283,1.0362,1.0282,1.0325,1.0315,46.89883
1739419200,1.0358,1.0358,1.0358,1.0358,1.0358,7.77788
1739433600,1.0341,1.0397,1.0308,1.0308,1.0335,87.69547
1739448000,1.0275,1.0379,1.0275,1.0379,1.0316,77.54595
1739462400,1.0379,1.0379,1.0379,1.0379,0.0000,0.00000
1739476800,1.0347,1.0380,1.0346,1.0380,1.0362,45.73502
1739491200,1.0380,1.0380,1.0380,1.0380,0.0000,0.00000
1739505600,1.0361,1.0361,1.0361,1.0361,1.0361,27.17010
1739520000,1.0364,1.0422,1.0364,1.0367,1.0384,286.34360
1739534400,1.0350,1.0426,1.0350,1.0389,1.0374,568.61080
1739548800,1.0426,1.0464,1.0378,1.0460,1.0418,533.00700
1739563200,1.0378,1.0450,1.0378,1.0450,1.0414,46.06028
1739577600,1.0450,1.0450,1.0450,1.0450,0.0000,0.00000
1739592000,1.0473,1.0481,1.0356,1.0357,1.0431,244.93975
1739606400,1.0440,1.0440,1.0440,1.0440,1.0440,23.29433
1739620800,1.0440,1.0440,1.0440,1.0440,0.0000,0.00000
1739635200,1.0440,1.0440,1.0440,1.0440,0.0000,0.00000
1739649600,1.0440,1.0440,1.0440,1.0440,1.0440,20.00000
1739664000,1.0479,1.0481,1.0479,1.0481,1.0479,20.78260
1739678400,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739692800,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739707200,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739721600,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739736000,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739750400,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739764800,1.0481,1.0481,1.0481,1.0481,0.0000,0.00000
1739779200,1.0481,1.0481,1.0396,1.0396,1.0443,40.98219
1739793600,1.0313,1.0481,1.0313,1.0481,1.0374,81.62548
1739808000,1.0481,1.0481,1.0329,1.0481,1.0459,105.00000
1739822400,1.0481,1.0583,1.0481,1.0583,1.0513,105.49960
1739836800,1.0583,1.0583,1.0583,1.0583,0.0000,0.00000
1739851200,1.0315,1.0315,1.0315,1.0315,1.0315,19.11132
1739865600,1.0518,1.0518,1.0518,1.0518,1.0518,16.05181
1739880000,1.0518,1.0518,1.0518,1.0518,0.0000,0.00000
1739894400,1.0404,1.0404,1.0390,1.0390,1.0393,1773.35898
1739908800,1.0389,1.0389,1.0389,1.0389,1.0389,192.84446
1739923200,1.0393,1.0477,1.0393,1.0477,1.0440,17.76487
1739937600,1.0391,1.0391,1.0391,1.0391,1.0391,10.00000
1739952000,1.0391,1.0391,1.0391,1.0391,0.0000,0.00000
1739966400,1.0450,1.0487,1.0413,1.0413,1.0485,11816.51282
1739980800,1.0413,1.0413,1.0413,1.0413,0.0000,0.00000
1739995200,1.0474,1.0481,1.0298,1.0375,1.0435,39616.36158
1740009600,1.0375,1.0375,1.0375,1.0375,0.0000,0.00000
1740024000,1.0375,1.0375,1.0375,1.0375,0.0000,0.00000
1740038400,1.0375,1.0375,1.0375,1.0375,0.0000,0.00000
1740052800,1.0415,1.0415,1.0415,1.0415,1.0415,9.27370
1740067200,1.0404,1.0435,1.0404,1.0434,1.0428,3404.57049
1740081600,1.0477,1.0487,1.0477,1.0487,1.0484,19.12517
1740096000,1.0487,1.0487,1.0487,1.0487,0.0000,0.00000
1740110400,1.0487,1.0487,1.0487,1.0487,0.0000,0.00000
1740124800,1.0494,1.0494,1.0494,1.0494,1.0494,5.00000
1740139200,1.0431,1.0431,1.0431,1.0431,1.0431,744.72981
1740153600,1.0431,1.0431,1.0431,1.0431,1.0431,286.77061
1740168000,1.0432,1.0432,1.0431,1.0431,1.0431,406.54564
1740182400,1.0431,1.0453,1.0431,1.0453,1.0431,46.83816
1740196800,1.0469,1.0590,1.0469,1.0590,1.0534,1982.71175
1740211200,1.0535,1.0591,1.0367,1.0367,1.0498,400.27055
1740225600,1.0367,1.0367,1.0367,1.0367,0.0000,0.00000
1740240000,1.0373,1.0491,1.0372,1.0375,1.0376,424.48505
1740254400,1.0377,1.0377,1.0377,1.0377,1.0377,82.70051
1740268800,1.0376,1.0376,1.0376,1.0376,1.0376,43.21140
1740283200,1.0376,1.0376,1.0376,1.0376,0.0000,0.00000
1740297600,1.0376,1.0499,1.0375,1.0499,1.0387,400.98973
1740312000,1.0499,1.0499,1.0499,1.0499,0.0000,0.00000
1740326400,1.0376,1.0488,1.0375,1.0480,1.0390,432.31057
1740340800,1.0480,1.0480,1.0480,1.0480,1.0480,13.89520
1740355200,1.0480,1.0480,1.0480,1.0480,1.0480,30.00000
1740369600,1.0480,1.0480,1.0480,1.0480,1.0480,103.00221
1740384000,1.0505,1.0505,1.0505,1.0505,1.0505,10.00000
1740398400,1.0375,1.0375,1.0375,1.0375,1.0375,5.00000
1740412800,1.0383,1.0383,1.0383,1.0383,1.0383,10.00000
1740427200,1.0381,1.0381,1.0381,1.0381,1.0381,20.00000
1740441600,1.0371,1.0379,1.0371,1.0379,1.0376,45.00000
1740456000,1.0378,1.0378,1.0378,1.0378,1.0378,480.96386
1740470400,1.0476,1.0476,1.0476,1.0476,1.0476,5.00000
1740484800,1.0420,1.0632,1.0420,1.0624,1.0595,2474.30126
1740499200,1.0461,1.0461,1.0443,1.0443,1.0455,58.36704
1740513600,1.0443,1.0443,1.0443,1.0443,0.0000,0.00000
1740528000,1.0451,1.0451,1.0451,1.0451,1.0451,9.56846
1740542400,1.0426,1.0426,1.0424,1.0424,1.0425,40.73460
1740556800,1.0541,1.0541,1.0392,1.0410,1.0456,459.35055
1740571200,1.0411,1.0580,1.0401,1.0449,1.0507,658.74129
1740585600,1.0422,1.0546,1.0422,1.0546,1.0422,1373.69960
1740600000,1.0546,1.0546,1.0546,1.0546,0.0000,0.00000
1740614400,1.0546,1.0546,1.0546,1.0546,0.0000,0.00000
1740628800,1.0546,1.0546,1.0546,1.0546,0.0000,0.00000
1740643200,1.0546,1.0546,1.0546,1.0546,0.0000,0.00000
1740657600,1.0497,1.0497,1.0292,1.0497,1.0481,222.76407
1740672000,1.0296,1.1000,1.0295,1.1000,1.0848,945.50040
1740686400,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740700800,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740715200,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740729600,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740744000,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740758400,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740772800,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740787200,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740801600,1.1000,1.1000,1.1000,1.1000,0.0000,0.00000
1740816000,1.0281,1.0281,1.0280,1.0280,1.0280,10.00000
1740830400,1.0281,1.0281,1.0280,1.0280,1.0280,19.02940
1740844800,1.0280,1.0280,1.0280,1.0280,0.0000,0.00000
1740859200,1.0998,1.0998,1.0281,1.0281,1.0772,131.33291
1740873600,1.0281,1.0281,1.0281,1.0281,0.0000,0.00000
1740888000,1.0281,1.0281,1.0281,1.0281,0.0000,0.00000
1740902400,1.0281,1.0281,1.0279,1.0279,1.0279,2863.49767
1740916800,1.0281,1.0955,1.0279,1.0955,1.0759,381.64435
1740931200,1.0281,1.0956,0.9285,1.0659,1.0010,2904.48295
1740945600,1.0659,1.0659,1.0659,1.0659,0.0000,0.00000
1740960000,1.0659,1.0659,1.0659,1.0659,0.0000,0.00000
1740974400,1.0659,1.0659,1.0659,1.0659,0.0000,0.00000
1740988800,1.0438,1.0438,1.0438,1.0438,1.0438,102.67206
1741003200,1.0631,1.0757,0.8806,1.0757,1.0380,428.59350
1741017600,1.0757,1.0757,1.0757,1.0757,0.0000,0.00000
1741032000,1.0492,1.0492,1.0492,1.0492,1.0492,100.00000
1741046400,1.0331,1.0760,1.0331,1.0760,1.0437,40.12874
1741060800,1.0300,1.0300,1.0300,1.0300,1.0300,9.80000
1741075200,1.0300,1.0300,1.0300,1.0300,0.0000,0.00000
1741089600,1.0300,1.0760,1.0122,1.0760,1.0250,137.66251
1741104000,1.0301,1.0303,1.0300,1.0300,1.0301,37.58054
1741118400,1.0304,1.0304,1.0304,1.0304,1.0304,9.51086
1741132800,1.0304,1.0304,1.0304,1.0304,0.0000,0.00000
1741147200,1.0304,1.0304,1.0304,1.0304,0.0000,0.00000
1741161600,1.0140,1.0759,1.0104,1.0178,1.0354,22.89707
1741176000,1.0172,1.0759,1.0172,1.0759,1.0487,99.35930
1741190400,1.0759,1.0759,1.0759,1.0759,0.0000,0.00000
1741204800,1.0720,1.0791,1.0300,1.0300,1.0741,2030.26702
1741219200,1.0300,1.0300,1.0300,1.0300,0.0000,0.00000
1741233600,1.0300,1.0300,1.0300,1.0300,0.0000,0.00000
1741248000,1.0378,1.0378,1.0342,1.0342,1.0370,70.00000
1741262400,1.0312,1.0312,1.0312,1.0312,1.0312,5.00000
1741276800,1.0312,1.0312,1.0312,1.0312,0.0000,0.00000
1741291200,1.0342,1.0342,1.0342,1.0342,1.0342,15.00000
1741305600,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741320000,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741334400,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741348800,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741363200,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741377600,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741392000,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741406400,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741420800,1.0342,1.0342,1.0342,1.0342,0.0000,0.00000
1741435200,1.0312,1.0312,1.0312,1.0312,1.0312,45.00000
1741449600,1.0312,1.0312,1.0312,1.0312,0.0000,0.00000
1741464000,1.0312,1.0312,1.0312,1.0312,0.0000,0.00000
1741478400,1.0696,1.0696,1.0696,1.0696,1.0696,95.00000
1741492800,1.0696,1.0696,1.0696,1.0696,0.0000,0.00000
1741507200,1.0696,1.0696,1.0696,1.0696,0.0000,0.00000
1741521600,1.0302,1.0302,1.0300,1.0300,1.0300,125.00000
1741536000,1.0300,1.0300,1.0300,1.0300,0.0000,0.00000
1741550400,1.0640,1.0640,1.0640,1.0640,1.0640,45.00000
1741564800,1.0640,1.0640,1.0640,1.0640,0.0000,0.00000
1741579200,1.0640,1.0640,1.0640,1.0640,0.0000,0.00000
1741593600,1.0640,1.0640,1.0640,1.0640,0.0000,0.00000
1741608000,1.0300,1.0659,1.0231,1.0659,1.0236,1809.77421
1741622400,1.0654,1.0654,1.0654,1.0654,1.0654,25.00000
1741636800,1.0654,1.0654,1.0654,1.0654,0.0000,0.00000
1741651200,1.0653,1.0653,1.0653,1.0653,1.0653,95.00000
1741665600,1.0653,1.0653,1.0653,1.0653,0.0000,0.00000
1741680000,1.0653,1.0653,1.0653,1.0653,0.0000,0.00000
1741694400,1.0571,1.0571,1.0571,1.0571,1.0571,18.77779
1741708800,1.0571,1.0644,1.0571,1.0644,1.0601,6108.52319
1741723200,1.0729,1.0729,1.0458,1.0729,1.0618,167.74781
1741737600,1.0729,1.0729,1.0729,1.0729,0.0000,0.00000
1741752000,1.0492,1.0492,1.0472,1.0472,1.0475,100.00000
1741766400,1.0729,1.0771,1.0729,1.0771,1.0765,30.06011
1741780800,1.0567,1.0590,1.0567,1.0570,1.0573,128.91372
1741795200,1.0570,1.0570,1.0570,1.0570,0.0000,0.00000
1741809600,1.0685,1.0900,1.0685,1.0900,1.0895,9352.47050
1741824000,1.0900,1.0900,1.0900,1.0900,0.0000,0.00000
1741838400,1.0570,1.0570,1.0569,1.0569,1.0569,21.55550
1741852800,1.0547,1.0587,1.0546,1.0568,1.0567,100.28784
1741867200,1.0547,1.0547,1.0546,1.0546,1.0546,14.70000
1741881600,1.0708,1.0921,1.0547,1.0723,1.0842,1879.06966
1741896000,1.0723,1.0723,1.0723,1.0723,0.0000,0.00000
1741910400,1.0723,1.0723,1.0723,1.0723,0.0000,0.00000
1741924800,1.0723,1.0723,1.0723,1.0723,0.0000,0.00000
1741939200,1.0723,1.0723,1.0723,1.0723,0.0000,0.00000
1741953600,1.0586,1.0586,1.0585,1.0585,1.0585,26.40000
1741968000,1.0585,1.0585,1.0585,1.0585,0.0000,0.00000
1741982400,1.0585,1.0585,1.0585,1.0585,0.0000,0.00000
1741996800,1.0585,1.0585,1.0585,1.0585,0.0000,0.00000
1742011200,1.0585,1.0585,1.0585,1.0585,0.0000,0.00000
1742025600,1.0585,1.0585,1.0585,1.0585,0.0000,0.00000
1742040000,1.0998,1.0998,1.0998,1.0998,1.0998,92.61938
1742054400,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742068800,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742083200,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742097600,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742112000,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742126400,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742140800,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742155200,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742169600,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742184000,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742198400,1.0998,1.0998,1.0998,1.0998,0.0000,0.00000
1742212800,1.0997,1.1000,1.0997,1.1000,1.0999,283.75820
1742227200,1.0612,1.0616,1.0611,1.0616,1.0612,87.10753
1742241600,1.0899,1.0899,1.0899,1.0899,1.0899,93.87550
1742256000,1.0899,1.0899,1.0899,1.0899,0.0000,0.00000
1742270400,1.0616,1.0616,1.0616,1.0616,1.0616,14.34049
1742284800,1.0877,1.0900,1.0877,1.0900,1.0895,185.00000
1742299200,1.0539,1.0858,1.0538,1.0858,1.0588,220.00000
1742313600,1.0531,1.0580,1.0528,1.0579,1.0554,70.00000
1742328000,1.0601,1.0601,1.0601,1.0601,1.0601,24.68115
1742342400,1.0601,1.0601,1.0601,1.0601,1.0601,5.00000
1742356800,1.0601,1.0601,1.0601,1.0601,0.0000,0.00000
1742371200,1.0634,1.0871,1.0633,1.0871,1.0749,111.22637
1742385600,1.0883,1.0900,1.0883,1.0900,1.0887,195.71725
1742400000,1.0900,1.1155,1.0633,1.1124,1.0890,276.05609
1742414400,1.1124,1.1124,1.1124,1.1124,0.0000,0.00000
1742428800,1.1155,1.1155,1.1155,1.1155,1.1155,22.47393
1742443200,1.1155,1.1155,1.1155,1.1155,0.0000,0.00000
1742457600,1.1124,1.1124,1.1124,1.1124,1.1124,5.00000
1742472000,1.0979,1.1156,1.0602,1.0602,1.0621,2562.79000
1742486400,1.0603,1.0603,1.0602,1.0602,1.0602,30.64183
1742500800,1.0603,1.1215,1.0603,1.1215,1.1127,331.67638
1742515200,1.1215,1.1215,1.1215,1.1215,0.0000,0.00000
1742529600,1.1215,1.1215,1.1215,1.1215,0.0000,0.00000
1742544000,1.1215,1.1218,1.1215,1.1218,1.1217,22.29157
1742558400,1.1218,1.1218,1.1218,1.1218,0.0000,0.00000
1742572800,1.1217,1.1257,1.1217,1.1257,1.1225,188.10923
1742587200,1.1257,1.1680,1.1257,1.1680,1.1409,222.38385
1742601600,1.1617,1.1681,1.1617,1.1681,1.1676,789.09905
1742616000,1.1680,1.1680,1.0605,1.0605,1.1143,88.57460
1742630400,1.1678,1.1681,1.1678,1.1681,1.1678,256.47943
1742644800,1.1681,1.1954,1.1681,1.1954,1.1709,1668.20457
1742659200,1.1954,1.1954,1.1954,1.1954,0.0000,0.00000
1742673600,1.1954,1.1954,1.1954,1.1954,0.0000,0.00000
1742688000,1.1954,1.1954,1.1954,1.1954,0.0000,0.00000
1742702400,1.1483,1.1483,1.1483,1.1483,1.1483,20.00000
1742716800,1.1483,1.1483,1.1483,1.1483,0.0000,0.00000
1742731200,1.1483,1.1483,1.1483,1.1483,0.0000,0.00000
1742745600,1.1058,1.1059,1.0528,1.0528,1.0992,2755.28468
1742760000,1.0527,1.0898,1.0527,1.0528,1.0745,160.87206
1742774400,1.0528,1.0528,1.0528,1.0528,0.0000,0.00000
1742788800,1.0527,1.0527,1.0527,1.0527,1.0527,611.95000
1742803200,1.0872,1.0897,1.0872,1.0897,1.0880,85.00000
1742817600,1.0530,1.0530,1.0529,1.0529,1.0529,85.00000
1742832000,1.0874,1.0874,1.0535,1.0852,1.0826,324.80180
1742846400,1.0852,1.0852,1.0852,1.0852,0.0000,0.00000
1742860800,1.0852,1.0852,1.0852,1.0852,0.0000,0.00000
